Ref_Date,GEO,EST,Vector,Coordinate,Value
1956,British Columbia,Beekeepers,v47858,10.1,1830
1957,British Columbia,Beekeepers,v47858,10.1,2770
1958,British Columbia,Beekeepers,v47858,10.1,1700
1959,British Columbia,Beekeepers,v47858,10.1,2940
1960,British Columbia,Beekeepers,v47858,10.1,1980
1961,British Columbia,Beekeepers,v47858,10.1,2000
1962,British Columbia,Beekeepers,v47858,10.1,1500
1963,British Columbia,Beekeepers,v47858,10.1,2000
1964,British Columbia,Beekeepers,v47858,10.1,1890
1965,British Columbia,Beekeepers,v47858,10.1,1890
1966,British Columbia,Beekeepers,v47858,10.1,1940
1967,British Columbia,Beekeepers,v47858,10.1,1600
1968,British Columbia,Beekeepers,v47858,10.1,1500
1969,British Columbia,Beekeepers,v47858,10.1,1840
1970,British Columbia,Beekeepers,v47858,10.1,1850
1971,British Columbia,Beekeepers,v47858,10.1,1900
1972,British Columbia,Beekeepers,v47858,10.1,1900
1973,British Columbia,Beekeepers,v47858,10.1,1700
1974,British Columbia,Beekeepers,v47858,10.1,2800
1975,British Columbia,Beekeepers,v47858,10.1,3600
1976,British Columbia,Beekeepers,v47858,10.1,4500
1977,British Columbia,Beekeepers,v47858,10.1,4500
1978,British Columbia,Beekeepers,v47858,10.1,5200
1979,British Columbia,Beekeepers,v47858,10.1,5250
1980,British Columbia,Beekeepers,v47858,10.1,5400
1981,British Columbia,Beekeepers,v47858,10.1,5600
1982,British Columbia,Beekeepers,v47858,10.1,6000
1983,British Columbia,Beekeepers,v47858,10.1,5900
1984,British Columbia,Beekeepers,v47858,10.1,5500
1985,British Columbia,Beekeepers,v47858,10.1,5450
1986,British Columbia,Beekeepers,v47858,10.1,5000
1987,British Columbia,Beekeepers,v47858,10.1,5000
1988,British Columbia,Beekeepers,v47858,10.1,4950
1989,British Columbia,Beekeepers,v47858,10.1,4500
1990,British Columbia,Beekeepers,v47858,10.1,4000
1991,British Columbia,Beekeepers,v47858,10.1,3500
1992,British Columbia,Beekeepers,v47858,10.1,3673
1993,British Columbia,Beekeepers,v47858,10.1,2916
1994,British Columbia,Beekeepers,v47858,10.1,2839
1995,British Columbia,Beekeepers,v47858,10.1,2221
1996,British Columbia,Beekeepers,v47858,10.1,2122
1997,British Columbia,Beekeepers,v47858,10.1,2020
1998,British Columbia,Beekeepers,v47858,10.1,2393
1999,British Columbia,Beekeepers,v47858,10.1,2357
2000,British Columbia,Beekeepers,v47858,10.1,2293
2001,British Columbia,Beekeepers,v47858,10.1,2249
2002,British Columbia,Beekeepers,v47858,10.1,2210
2003,British Columbia,Beekeepers,v47858,10.1,2200
2004,British Columbia,Beekeepers,v47858,10.1,2110
2005,British Columbia,Beekeepers,v47858,10.1,2100
2006,British Columbia,Beekeepers,v47858,10.1,2047
2007,British Columbia,Beekeepers,v47858,10.1,1907
2008,British Columbia,Beekeepers,v47858,10.1,1866
2009,British Columbia,Beekeepers,v47858,10.1,1742
2010,British Columbia,Beekeepers,v47858,10.1,1865
2011,British Columbia,Beekeepers,v47858,10.1,1935
2012,British Columbia,Beekeepers,v47858,10.1,2139
2013,British Columbia,Beekeepers,v47858,10.1,2323
2014,British Columbia,Beekeepers,v47858,10.1,2405
2015,British Columbia,Beekeepers,v47858,10.1,2363
1924,British Columbia,Colonies,v47868,10.2,14600
1925,British Columbia,Colonies,v47868,10.2,15500
1926,British Columbia,Colonies,v47868,10.2,16990
1927,British Columbia,Colonies,v47868,10.2,18710
1928,British Columbia,Colonies,v47868,10.2,19210
1929,British Columbia,Colonies,v47868,10.2,19540
1930,British Columbia,Colonies,v47868,10.2,20440
1931,British Columbia,Colonies,v47868,10.2,21410
1932,British Columbia,Colonies,v47868,10.2,21930
1933,British Columbia,Colonies,v47868,10.2,22010
1934,British Columbia,Colonies,v47868,10.2,22260
1935,British Columbia,Colonies,v47868,10.2,22700
1936,British Columbia,Colonies,v47868,10.2,21000
1937,British Columbia,Colonies,v47868,10.2,21020
1938,British Columbia,Colonies,v47868,10.2,21020
1939,British Columbia,Colonies,v47868,10.2,21020
1940,British Columbia,Colonies,v47868,10.2,21280
1941,British Columbia,Colonies,v47868,10.2,22020
1942,British Columbia,Colonies,v47868,10.2,22780
1943,British Columbia,Colonies,v47868,10.2,26140
1944,British Columbia,Colonies,v47868,10.2,29550
1945,British Columbia,Colonies,v47868,10.2,17740
1946,British Columbia,Colonies,v47868,10.2,12000
1947,British Columbia,Colonies,v47868,10.2,16800
1948,British Columbia,Colonies,v47868,10.2,21300
1949,British Columbia,Colonies,v47868,10.2,14600
1950,British Columbia,Colonies,v47868,10.2,15600
1951,British Columbia,Colonies,v47868,10.2,16200
1952,British Columbia,Colonies,v47868,10.2,13600
1953,British Columbia,Colonies,v47868,10.2,11500
1954,British Columbia,Colonies,v47868,10.2,12700
1955,British Columbia,Colonies,v47868,10.2,11800
1956,British Columbia,Colonies,v47868,10.2,17000
1957,British Columbia,Colonies,v47868,10.2,17000
1958,British Columbia,Colonies,v47868,10.2,17900
1959,British Columbia,Colonies,v47868,10.2,18700
1960,British Columbia,Colonies,v47868,10.2,19800
1961,British Columbia,Colonies,v47868,10.2,19980
1962,British Columbia,Colonies,v47868,10.2,20570
1963,British Columbia,Colonies,v47868,10.2,24300
1964,British Columbia,Colonies,v47868,10.2,28900
1965,British Columbia,Colonies,v47868,10.2,31500
1966,British Columbia,Colonies,v47868,10.2,36600
1967,British Columbia,Colonies,v47868,10.2,37140
1968,British Columbia,Colonies,v47868,10.2,31360
1969,British Columbia,Colonies,v47868,10.2,30000
1970,British Columbia,Colonies,v47868,10.2,31000
1971,British Columbia,Colonies,v47868,10.2,31650
1972,British Columbia,Colonies,v47868,10.2,32500
1973,British Columbia,Colonies,v47868,10.2,33030
1974,British Columbia,Colonies,v47868,10.2,41000
1975,British Columbia,Colonies,v47868,10.2,45000
1976,British Columbia,Colonies,v47868,10.2,50000
1977,British Columbia,Colonies,v47868,10.2,47000
1978,British Columbia,Colonies,v47868,10.2,50000
1979,British Columbia,Colonies,v47868,10.2,51000
1980,British Columbia,Colonies,v47868,10.2,49000
1981,British Columbia,Colonies,v47868,10.2,50500
1982,British Columbia,Colonies,v47868,10.2,56000
1983,British Columbia,Colonies,v47868,10.2,56500
1984,British Columbia,Colonies,v47868,10.2,59400
1985,British Columbia,Colonies,v47868,10.2,53500
1986,British Columbia,Colonies,v47868,10.2,55000
1987,British Columbia,Colonies,v47868,10.2,58500
1988,British Columbia,Colonies,v47868,10.2,54000
1989,British Columbia,Colonies,v47868,10.2,50000
1990,British Columbia,Colonies,v47868,10.2,49750
1991,British Columbia,Colonies,v47868,10.2,40500
1992,British Columbia,Colonies,v47868,10.2,43336
1993,British Columbia,Colonies,v47868,10.2,44958
1994,British Columbia,Colonies,v47868,10.2,44192
1995,British Columbia,Colonies,v47868,10.2,41750
1996,British Columbia,Colonies,v47868,10.2,45261
1997,British Columbia,Colonies,v47868,10.2,44521
1998,British Columbia,Colonies,v47868,10.2,45742
1999,British Columbia,Colonies,v47868,10.2,47615
2000,British Columbia,Colonies,v47868,10.2,47968
2001,British Columbia,Colonies,v47868,10.2,51676
2002,British Columbia,Colonies,v47868,10.2,39870
2003,British Columbia,Colonies,v47868,10.2,42195
2004,British Columbia,Colonies,v47868,10.2,43125
2005,British Columbia,Colonies,v47868,10.2,44645
2006,British Columbia,Colonies,v47868,10.2,49165
2007,British Columbia,Colonies,v47868,10.2,45649
2008,British Columbia,Colonies,v47868,10.2,36574
2009,British Columbia,Colonies,v47868,10.2,41108
2010,British Columbia,Colonies,v47868,10.2,41936
2011,British Columbia,Colonies,v47868,10.2,38159
2012,British Columbia,Colonies,v47868,10.2,42560
2013,British Columbia,Colonies,v47868,10.2,42544
2014,British Columbia,Colonies,v47868,10.2,44999
2015,British Columbia,Colonies,v47868,10.2,45571
1924,British Columbia,Average yield per colony (pounds),v47878,10.3,46
1925,British Columbia,Average yield per colony (pounds),v47878,10.3,41
1926,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1927,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1928,British Columbia,Average yield per colony (pounds),v47878,10.3,51
1929,British Columbia,Average yield per colony (pounds),v47878,10.3,51
1930,British Columbia,Average yield per colony (pounds),v47878,10.3,55
1931,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1932,British Columbia,Average yield per colony (pounds),v47878,10.3,46
1933,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1934,British Columbia,Average yield per colony (pounds),v47878,10.3,68
1935,British Columbia,Average yield per colony (pounds),v47878,10.3,57
1936,British Columbia,Average yield per colony (pounds),v47878,10.3,54
1937,British Columbia,Average yield per colony (pounds),v47878,10.3,68
1938,British Columbia,Average yield per colony (pounds),v47878,10.3,75
1939,British Columbia,Average yield per colony (pounds),v47878,10.3,48
1940,British Columbia,Average yield per colony (pounds),v47878,10.3,59
1941,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1942,British Columbia,Average yield per colony (pounds),v47878,10.3,58
1943,British Columbia,Average yield per colony (pounds),v47878,10.3,49
1944,British Columbia,Average yield per colony (pounds),v47878,10.3,43
1945,British Columbia,Average yield per colony (pounds),v47878,10.3,57
1946,British Columbia,Average yield per colony (pounds),v47878,10.3,38
1947,British Columbia,Average yield per colony (pounds),v47878,10.3,69
1948,British Columbia,Average yield per colony (pounds),v47878,10.3,43
1949,British Columbia,Average yield per colony (pounds),v47878,10.3,66
1950,British Columbia,Average yield per colony (pounds),v47878,10.3,73
1951,British Columbia,Average yield per colony (pounds),v47878,10.3,93
1952,British Columbia,Average yield per colony (pounds),v47878,10.3,59
1953,British Columbia,Average yield per colony (pounds),v47878,10.3,100
1954,British Columbia,Average yield per colony (pounds),v47878,10.3,83
1955,British Columbia,Average yield per colony (pounds),v47878,10.3,82
1956,British Columbia,Average yield per colony (pounds),v47878,10.3,90
1957,British Columbia,Average yield per colony (pounds),v47878,10.3,83
1958,British Columbia,Average yield per colony (pounds),v47878,10.3,121
1959,British Columbia,Average yield per colony (pounds),v47878,10.3,70
1960,British Columbia,Average yield per colony (pounds),v47878,10.3,98
1961,British Columbia,Average yield per colony (pounds),v47878,10.3,105
1962,British Columbia,Average yield per colony (pounds),v47878,10.3,61
1963,British Columbia,Average yield per colony (pounds),v47878,10.3,67
1964,British Columbia,Average yield per colony (pounds),v47878,10.3,55
1965,British Columbia,Average yield per colony (pounds),v47878,10.3,135
1966,British Columbia,Average yield per colony (pounds),v47878,10.3,67
1967,British Columbia,Average yield per colony (pounds),v47878,10.3,68
1968,British Columbia,Average yield per colony (pounds),v47878,10.3,65
1969,British Columbia,Average yield per colony (pounds),v47878,10.3,75
1970,British Columbia,Average yield per colony (pounds),v47878,10.3,108
1971,British Columbia,Average yield per colony (pounds),v47878,10.3,118
1972,British Columbia,Average yield per colony (pounds),v47878,10.3,110
1973,British Columbia,Average yield per colony (pounds),v47878,10.3,103
1974,British Columbia,Average yield per colony (pounds),v47878,10.3,79
1975,British Columbia,Average yield per colony (pounds),v47878,10.3,79
1976,British Columbia,Average yield per colony (pounds),v47878,10.3,53
1977,British Columbia,Average yield per colony (pounds),v47878,10.3,118
1978,British Columbia,Average yield per colony (pounds),v47878,10.3,83
1979,British Columbia,Average yield per colony (pounds),v47878,10.3,101
1980,British Columbia,Average yield per colony (pounds),v47878,10.3,79
1981,British Columbia,Average yield per colony (pounds),v47878,10.3,92
1982,British Columbia,Average yield per colony (pounds),v47878,10.3,90
1983,British Columbia,Average yield per colony (pounds),v47878,10.3,91
1984,British Columbia,Average yield per colony (pounds),v47878,10.3,113
1985,British Columbia,Average yield per colony (pounds),v47878,10.3,94
1986,British Columbia,Average yield per colony (pounds),v47878,10.3,80
1987,British Columbia,Average yield per colony (pounds),v47878,10.3,78
1988,British Columbia,Average yield per colony (pounds),v47878,10.3,66
1989,British Columbia,Average yield per colony (pounds),v47878,10.3,76
1990,British Columbia,Average yield per colony (pounds),v47878,10.3,102
1991,British Columbia,Average yield per colony (pounds),v47878,10.3,60
1992,British Columbia,Average yield per colony (pounds),v47878,10.3,79
1993,British Columbia,Average yield per colony (pounds),v47878,10.3,66
1994,British Columbia,Average yield per colony (pounds),v47878,10.3,104
1995,British Columbia,Average yield per colony (pounds),v47878,10.3,63
1996,British Columbia,Average yield per colony (pounds),v47878,10.3,79
1997,British Columbia,Average yield per colony (pounds),v47878,10.3,83
1998,British Columbia,Average yield per colony (pounds),v47878,10.3,99
1999,British Columbia,Average yield per colony (pounds),v47878,10.3,54
2000,British Columbia,Average yield per colony (pounds),v47878,10.3,83
2001,British Columbia,Average yield per colony (pounds),v47878,10.3,65
2002,British Columbia,Average yield per colony (pounds),v47878,10.3,78
2003,British Columbia,Average yield per colony (pounds),v47878,10.3,74
2004,British Columbia,Average yield per colony (pounds),v47878,10.3,104
2005,British Columbia,Average yield per colony (pounds),v47878,10.3,75
1924,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,679
1925,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,638
1926,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,898
1927,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,987
1928,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,986
1929,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,989
1930,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1121
1931,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1144
1932,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1007
1933,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1164
1934,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1512
1935,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1291
1936,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1130
1937,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1428
1938,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1584
1939,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1005
1940,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1264
1941,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1169
1942,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1334
1943,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1276
1944,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1271
1945,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1017
1946,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,456
1947,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1159
1948,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,918
1949,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,964
1950,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1142
1951,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1500
1952,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,800
1953,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1150
1954,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1054
1955,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,970
1956,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1533
1957,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1411
1958,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2166
1959,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1309
1960,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1940
1961,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2098
1962,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1255
1963,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1630
1964,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,1600
1965,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,4240
1966,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2470
1967,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2540
1968,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2038
1969,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2250
1970,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3348
1971,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3735
1972,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3575
1973,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3402
1974,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3239
1975,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3555
1976,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,2650
1977,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,5546
1978,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,4150
1979,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,5151
1980,British Columbia,"Production of honey, total (pounds x 1,000)",v47888,10.4,3871
